LOCATION;LOCATION_CAT;INDICATOR;SUBJECT;MEASURE;FREQUENCY;YEAR;Value
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1990;2.377
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1991;2.411
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1992;2.508
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1993;2.545
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1994;2.579
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1995;2.612
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1996;2.665
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1997;2.733
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1998;2.205
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;1999;2.028
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2000;2.768
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2001;2.772
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2002;2.722
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2003;2.698
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2004;2.842
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2005;2.976
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2006;3.076
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2007;3.2
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2008;3.183
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2009;3.143
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2010;3.191
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2011;3.192
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2012;3.307
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2013;3.423
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2014;3.607
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2015;3.814
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2016;3.914
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2017;4.103
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2018;4.131
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2019;4.13
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2020;4.038
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2021;4.138
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2022;4.177
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2023;4.239
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2024;4.304
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2025;4.368
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2026;4.466
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2027;4.486
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2028;4.549
PER;PER;MEATCONSUMP;PIG;KG_CAP;A;2029;4.616
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1990;10.044
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1991;11.672
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1992;12.496
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1993;11.622
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1994;11.941
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1995;13.09
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1996;14.095
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1997;15.665
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1998;16.523
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;1999;17.38
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2000;17.653
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2001;17.588
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2002;18.655
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2003;19.11
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2004;18.853
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2005;20.953
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2006;22.6
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2007;24.248
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2008;27.244
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2009;29.737
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2010;31.201
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2011;33.26
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2012;36.03
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2013;36.935
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2014;38.206
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2015;38.182
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2016;40.296
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2017;41.705
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2018;44.467
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2019;45.334
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2020;45.957
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2021;46.651
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2022;47.349
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2023;48.061
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2024;48.804
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2025;49.566
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2026;50.343
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2027;51.138
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2028;51.962
PER;PER;MEATCONSUMP;POULTRY;KG_CAP;A;2029;52.829
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1990;1.42
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1991;1.155
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1992;1.105
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1993;1.022
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1994;0.966
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1995;0.972
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1996;0.972
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1997;0.999
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1998;1.013
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;1999;1.271
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2000;1.277
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2001;1.278
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2002;1.233
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2003;1.25
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2004;1.298
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2005;1.286
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2006;1.28
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2007;1.26
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2008;1.222
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2009;1.202
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2010;1.193
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2011;1.195
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2012;1.213
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2013;1.191
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2014;1.153
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2015;1.096
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2016;1.102
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2017;1.067
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2018;1.054
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2019;1.042
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2020;1.027
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2021;1.02
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2022;1.013
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2023;1.001
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2024;0.993
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2025;0.984
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2026;0.979
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2027;0.968
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2028;0.955
PER;PER;MEATCONSUMP;SHEEP;KG_CAP;A;2029;0.946
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1990;1.567
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1991;1.538
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1992;1.6
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1993;1.686
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1994;1.855
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1995;2.118
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1996;2.345
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1997;2.693
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1998;2.635
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;1999;3.17
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2000;3.371
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2001;3.149
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2002;3.257
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2003;3.195
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2004;3.388
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2005;3.061
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2006;3.01
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2007;3.362
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2008;3.339
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2009;3.053
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2010;3.185
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2011;3.039
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2012;2.93
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2013;2.853
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2014;3.07
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2015;3.011
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2016;3.136
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2017;3.162
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2018;3.161
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2019;3.152
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2020;3.129
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2021;3.152
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2022;3.17
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2023;3.189
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2024;3.204
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2025;3.225
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2026;3.244
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2027;3.264
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2028;3.282
PHL;PHL;MEATCONSUMP;BEEF;KG_CAP;A;2029;3.301
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1990;8.623
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1991;8.618
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1992;7.894
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1993;8.555
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1994;8.658
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1995;9.094
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1996;11.386
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1997;11.721
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1998;11.953
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;1999;12.392
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2000;12.5
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2001;12.714
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2002;13.146
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2003;13.199
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2004;12.783
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2005;12.989
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2006;14.069
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2007;14.305
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2008;14.144
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2009;14.214
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2010;14.368
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2011;14.141
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2012;14.012
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2013;14.189
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2014;14.04
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2015;14.356
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2016;14.855
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2017;14.671
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2018;14.965
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2019;15.222
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2020;14.898
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2021;14.918
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2022;14.977
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2023;15.066
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2024;15.137
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2025;15.199
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2026;15.275
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2027;15.339
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2028;15.408
PHL;PHL;MEATCONSUMP;PIG;KG_CAP;A;2029;15.488
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1990;3.437
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1991;3.98
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1992;4.159
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1993;4.806
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1994;4.919
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1995;5.293
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1996;5.862
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1997;6.246
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1998;6.109
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;1999;6.322
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2000;6.518
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2001;6.929
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2002;7.245
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2003;7.213
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2004;7.338
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2005;7.175
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2006;7.222
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2007;8.058
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2008;8.611
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2009;8.744
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2010;9.324
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2011;9.755
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2012;10.538
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2013;10.824
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2014;11.522
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2015;12.217
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2016;12.541
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2017;12.782
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2018;13.18
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2019;13.487
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2020;13.742
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2021;14.031
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2022;14.319
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2023;14.609
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2024;14.913
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2025;15.224
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2026;15.541
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2027;15.87
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2028;16.21
PHL;PHL;MEATCONSUMP;POULTRY;KG_CAP;A;2029;16.561
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1990;0.386
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1991;0.347
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1992;0.36
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1993;0.378
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1994;0.39
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1995;0.388
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1996;0.378
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1997;0.374
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1998;0.372
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;1999;0.388
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2000;0.387
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2001;0.377
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2002;0.369
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2003;0.356
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2004;0.354
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2005;0.374
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2006;0.456
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2007;0.494
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2008;0.523
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2009;0.525
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2010;0.527
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2011;0.52
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2012;0.499
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2013;0.494
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2014;0.494
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2015;0.497
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2016;0.501
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2017;0.512
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2018;0.51
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2019;0.503
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2020;0.506
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2021;0.509
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2022;0.512
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2023;0.516
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2024;0.521
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2025;0.526
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2026;0.531
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2027;0.536
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2028;0.541
PHL;PHL;MEATCONSUMP;SHEEP;KG_CAP;A;2029;0.546
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1990;0
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1991;0
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1992;20.201
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1993;18.901
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1994;17.954
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1995;15.605
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1996;15.142
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1997;15.255
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1998;14.003
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;1999;11.95
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2000;10.265
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2001;11.224
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2002;11.962
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2003;12.219
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2004;12.085
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2005;12.703
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2006;12.042
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2007;13.3
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2008;14.317
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2009;12.955
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2010;12.642
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2011;13.383
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2012;13.91
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2013;12.193
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2014;11.912
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2015;10.778
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2016;10.024
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2017;9.842
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2018;9.996
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2019;10.07
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2020;10.034
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2021;10.02
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2022;10.029
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2023;10.041
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2024;10.053
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2025;10.073
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2026;10.084
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2027;10.097
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2028;10.114
RUS;RUS;MEATCONSUMP;BEEF;KG_CAP;A;2029;10.13
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1990;0
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1991;0
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1992;0
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1993;14.679
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1994;13.219
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1995;12.514
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1996;11.679
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1997;11.827
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1998;11.734
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;1999;10.714
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2000;9.545
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2001;10.232
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2002;11.96
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2003;11.377
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2004;11.754
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2005;12.932
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2006;14.002
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2007;16.579
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2008;18.132
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2009;17.43
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2010;16.786
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2011;18.52
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2012;18.221
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2013;19.239
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2014;17.978
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2015;18.178
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2016;19.182
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2017;20.038
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2018;19.953
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2019;20.582
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2020;20.714
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2021;20.918
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2022;20.979
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2023;21.092
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2024;21.216
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2025;21.346
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2026;21.486
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2027;21.641
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2028;21.781
RUS;RUS;MEATCONSUMP;PIG;KG_CAP;A;2029;21.95
RUS;RUS;MEATCONSUMP;POULTRY;KG_CAP;A;1990;0
RUS;RUS;MEATCONSUMP;POULTRY;KG_CAP;A;1991;0
RUS;RUS;MEATCONSUMP;POULTRY;KG_CAP;A;1992;8.808
